Song,Artist,Average_Rank,Max_Rank,First_Week_on_Board,First_Rank_on_Board,Last_Week_on_Board,Last_Rank_on_Board,Weeks_on_Board,track_id,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,tag,year,views,features,lyrics,id
All Star,Smash Mouth,19.4,4,5/19/1999,75,12/8/1999,50,30,3cfOd4CMv2snFaKAnMdnvK,79,2kyTLcEZe6nc1s6ve0zW9P,Astro Lounge,1/1/1999,Post pop teen,222nc9tKxKhfZ2GBrOpwH3,pop,post-teen pop,0.731,0.867,11,-5.881,1,0.032,0.0395,0,0.0861,0.776,104.019,200373,rock,1999,1805582,{},"[Verse 1]
Somebody once told me the world is gonna roll me
I ain't the sharpest tool in the shed
She was looking kind of dumb with her finger and her thumb
In the shape of an ""L"" on her forehead

[Pre-Chorus]
Well, the years start comin' and they don't stop comin'
Fed to the rules and I hit the ground runnin'
Didn't make sense not to live for fun
Your brain gets smart but your head gets dumb
So much to do, so much to see
So what's wrong with taking the backstreets?
You'll never know if you don't go (W-w-wacko)
You'll never shine if you don't glow

[Chorus]
Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
(And all that glitters is gold)
Only shootin' stars break the mold
[Verse 2]
It's a cool place, and they say it gets colder
You're bundled up now, wait 'til you get older
But the meteor men beg to differ
Judging by the hole in the satellite picture
The ice we skate is getting pretty thin
The water's getting warm so you might as well swim
My world's on fire, how 'bout yours?
That's the way I like it and I'll never get bored

[Chorus]
Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
(All that glitters is gold)
Only shootin' stars break the mold

[Interlude]
Go for the moon [?] (W-w-wacko, w-w-wacko)
Go for the moon [?] (W-w-wacko, w-w-wacko)
Go for the moon [?]
Go for the moon [?]

[Chorus]
Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
(And all that glitters is gold)
Only shooting stars…
[Verse 3]
Somebody once asked, ""Could I spare some change for gas?
I need to get myself away from this place""
I said, ""Yep, what a concept
I could use a little fuel myself and we could all use a little change""

[Pre-Chorus]
Well, the years start comin' and they don't stop comin'
Fed to the rules and I hit the ground runnin'
Didn't make sense not to live for fun
Your brain gets smart but your head gets dumb
So much to do, so much to see
So what's wrong with taking the backstreets?
You'll never know if you don't go (Go!)
You'll never shine if you don't glow

[Chorus]
Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
(And all that glitters is gold)
Only shootin' stars break the mold

[Outro]
(And all that glitters is gold)
Only shooting stars break the mold",2993
Stronger (What Doesn't Kill You),Kelly Clarkson,21.83783783783784,1,11/9/2011,64,9/12/2012,49,37,1nInOsHbtotAmEOQhtvnzP,73,0VmE95pr5TSpZWucfyhO5e,Stronger (Deluxe Version),10/24/2011,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,221947,NA,NA,NA,NA,NA,NA
Let's Talk About Sex,Salt-N-Pepa,35.2,13,8/21/1991,93,1/1/1992,25,20,32PCjJw8mk1FrJT2FcqRtT,2,4eKi4PJuybybkSbE6nNQnD,RnB Fridays,10/30/2015,90s Dance Hits,50cXvxgMGrvoUeLhkzCyIO,pop,dance pop,0.871,0.709,6,-7.213,1,0.109,0.037,0,0.236,0.724,106.912,212747,NA,NA,NA,NA,NA,NA
Memories,Maroon 5,15.365853658536585,2,10/2/2019,22,7/8/2020,42,41,2b8fOow8UzyDFAE27YhOZM,98,3nR9B40hYLKLcR0Eph3Goc,Memories,9/20/2019,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,pop,2019,1664429,{},"[Chorus]
Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through
Toast to the ones here today
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories
And the memories bring back, memories bring back you

[Verse 1]
There's a time that I remember, when I did not know no pain
When I believed in forever, and everything would stay the same
Now my heart feel like December when somebody say your name
'Cause I can't reach out to call you, but I know I will one day, yeah

[Pre-Chorus]
Everybody hurts sometimes
Everybody hurts someday, ayy-ayy
But everything gon' be alright
Go and raise a glass and say, ayy
[Chorus]
Here's to the ones that we got
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through
Toast to the ones here today
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories
And the memories bring back, memories bring back you

[Post-Chorus]
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo
Memories bring back, memories bring back you

[Verse 2]
There's a time that I remember when I never felt so lost
When I felt all of the hatred was too powerful to stop (Ooh, yeah)
Now my heart feel like an ember and it's lighting up the dark
I'll carry these torches for ya that you know I'll never drop, yeah

[Pre-Chorus]
Everybody hurts sometimes
Everybody hurts someday, ayy-ayy
But everything gon' be alright
Go and raise a glass and say, ayy
[Chorus]
Here's to the ones that we got (Oh-oh)
Cheers to the wish you were here, but you're not
'Cause the drinks bring back all the memories
Of everything we've been through (No, no)
Toast to the ones here today (Ayy)
Toast to the ones that we lost on the way
'Cause the drinks bring back all the memories (Ayy)
And the memories bring back, memories bring back you

[Post-Chorus]
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo
Memories bring back, memories bring back you
Doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo-doo
Doo-doo-doo-doo, doo-doo-doo (Ooh, yeah)
Memories bring back, memories bring back you

[Outro]
Yeah, yeah, yeah
Yeah, yeah, yeah, yeah, yeah, no, no
Memories bring back, memories bring back you",4881650
No Role Modelz,J. Cole,56.52,36,12/24/2014,95,2/17/2016,47,25,62vpWI1CHwFy7tMIcSStl8,82,7viNUmZZ8ztn2UB4XB3jIL,2014 Forest Hills Drive,12/9/2014,10er Playlist,1kEczIkZH8IgaWT2BiApxZ,pop,electropop,0.696,0.521,10,-8.465,0,0.332,0.302,0,0.0565,0.458,100,292987,rap,2014,5421841,{},"[Verse 1]
First things first: rest in peace Uncle Phil
For real
You the only father that I ever knew
I get my bitch pregnant, I'ma be a better you
Prophecies that I made way back in the Ville
Fulfilled
Listen, even back when we was broke, my team ill
Martin Luther King would'a been on Dreamville, talk to a nigga

[Pre-Chorus]
One time for my L.A. sisters
One time for my L.A. hoes
Lame niggas can't tell the difference
One time for a nigga who know

[Chorus 1]
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
[Verse 2]
No role models and I'm here right now
No role models to speak of
Searchin' through my memory, my memory, I couldn't find one
Last night I was gettin' my feet rubbed by the baddest bitch
Not Trina but I swear to God, this bitch'll make you call your girl up
And tell her, ""Hey, what's good?
Sorry, I'm never comin' home, I'ma stay for good""
Then hang the phone up and proceed to lay the wood
I came fast like 9-1-1 in white neighborhoods
Ain't got no shame 'bout it
She think I'm spoiled and I'm rich 'cause I can have any bitch
I got defensive and said, ""Nah, I was the same without it""
But then I thought back, back to a better me
Before I was a B-list celebrity
'Fore I started callin' bitches ""bitches"" so heavily
Back when you could get a platinum plaque without no melody, you wadn't sweatin' me

[Pre-Chorus]
One time for my L.A. sisters
One time for my L.A. hoes
Lame niggas can't tell the difference
One time for a nigga who know

[Chorus 1]
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
[Verse 3]
I want a real love, dark-skinned Aunt Viv love
That Jada and that Will love
That leave a toothbrush at your crib love
And you ain't gotta wonder whether that's your kid love
Nigga, I don't want no bitch from reality shows
Out-of-touch-with-reality hoes
Out in Hollywood bringin' back five or six hoes
Fuck 'em then we kick 'em to the do', nigga, you know how it go
She deserved that, she a bird, it's a bird trap
You think if I didn't rap she would flirt back?
Takin' off her skirt, let her wear my shirt, 'fore she leave
""I'ma need my shirt back"" (Nigga, you know how it go)

[Pre-Chorus]
One time for my L.A. sisters
One time for my L.A. hoes
Lame niggas can't tell the difference
One time for a nigga who know

[Chorus 1]
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
[Interlude: George W. Bush]
There's an old saying in Tennessee—I know it's in Texas, probably in Tennessee—that says, fool me once… shame on… shame on you. Fool me—can't get fooled again.

[Bridge]
Fool me one time, shame on you (Ayy)
Fool me twice, can't put the blame on you (Ayy)
Fool me three times, fuck the peace sign
Load the chopper, let it rain on you (Bop bop bop)
Fool me one time, shame on you (Ayy)
Fool me twice, can't put the blame on you (Ayy)
Fool me three times, fuck the peace sign
Load the chopper, let it rain on you (Bop bop bop)

[Verse 4]
My only regret was too young for Lisa Bonet
My only regret was too young for Nia Long
Now all I'm left with is hoes from reality shows
Hand her a script, the bitch prolly couldn't read along
My only regret was too young for Sade Adu
My only regret, could never take Aaliyah home
Now all I'm left with is hoes up in Greystone
With the stale face 'cause they know it's they song

[Chorus 2]
She shallow but the pussy deep, she shallow
She shallow
She shallow but the pussy deep, she shallow (Yeah, ayy)
She shallow
She shallow but the pussy deep, she shallow
She shallow
She shallow but the pussy deep, she shallow
She shallow

[Chorus 1]
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved
Don't save her, she don't wanna be saved

[Produced by Phonix Beats & J. Cole]",599427
Real Big,Mannie Fresh,92.75,79,10/13/2004,98,1/12/2005,100,12,47FjToieQbxqNnuiRRQtym,47,5YiMuKQIdGJE1kP8HLBqA7,The Mind Of Mannie Fresh,1/1/2004,The Sound of Southern Hip Hop,18jT9NMRZifv6cMtK2jWD4,rap,southern hip hop,0.724,0.86,7,-3.544,1,0.0872,0.0139,0,0.254,0.553,96.956,228827,rap,2004,27500,{},"[Chorus]
House real big, cars real big
Dick real big, everything real big
Rims real big, pockets real big
Rings real big, let me tell you how I live
Like that, buy that, 24's ride that
Ladies, gentlemen, gangstas, pimps
Bitches, hoes, stunnas, shiners
I'm rich bitch, I'm a fuckin' Big Tymer

[Verse 1]
King of the hood, everything wood
Look like a forest in that bitch and I'm a put
Matchin sofa set, big open deck
Hardwood floors in that bitch that connect
From the front to the back, nigga top that
Six 15's in the muthafuckin' deck
Push that button, microwave oven
I'm just gettin' started pimp, you ain't seen nothin'
""Is that a fish tank, burrowed, in the middle of the dash?""
Yeah pimpin' don't put your fingers on my glass
Got a two lane bowling alley up in the truck
And on the other side a bed if she wantin' to fuck
Clap off lights when you gettin' affection
Clap on lights when you find the protection
Now where iin the wide wide world of gator
Can you ever find a truck with a plush elevator?
[Chorus]
House real big, cars real big
Dick real big, everything real big
Rims real big, pockets real big
Rings real big, let me tell you how I live
Like that, buy that, 24's ride that
Ladies, gentlemen, gangstas, pimps
Bitches, hoes, stunnas, shiners
I'm rich bitch, I'm a fuckin' Big Tymer

[Verse 2]
Here I come so, so right (Right on!)
In the shoes so, so wide (Dynamite!)
Hey y'all peep the outfit
Wait a minute, hold up just a big dick (Back up, workin' with a monster)
Now everybody knows I got the shiniest clothes (Me)
And everybody know who got the baddest hoes (Me)
Then white boys go wild ""He's my idol""
And black boys say ""Dude holdin' the title""
As the king of the south, work it in and out
And a nigga still pimp white teeth up in his mouth
I'm the truth from the boot shawty, what you wanna see?
I ain't gotta get money man, money get me
Yeah, pimpin' still blindin' (Bling)
Keep a Steve Harvey linin' (Edge it up)
And I'm leather reclinin' (Laid back)
With the music Alpinin'
[Chorus]
House real big, cars real big
Dick real big, everything real big
Rims real big, pockets real big
Rings real big, let me tell you how I live
Like that, buy that, 24's ride that
Ladies, gentlemen, gangstas, pimps
Bitches, hoes, stunnas, shiners
I'm rich bitch, I'm a fuckin' Big Tymer

[Verse 3]
Move ho, I ain't playin'
Land in the projects in a big jet plane
Roll out in a old ass Chevy van
With your baby mamma cookin' rookie cause I can
I do it on the real, your bitch jockin' stunna grill
I do it on the real, your bitch jockin' stunna grill
'Bout to clown put it down y'all, swing my nuts
Show all y'all niggas how to do donuts
Round and round and round (Skrrt! Stop!)
(This the part where I give my phone number to all the girls that's hot)
Dial 976 that outside dick, or 874 deep down in yo' throat
Have you ever seen a big stretch truck like that?
Now have you ever seen a big bitch butt like that?
Budonkadonk all out of her pants
With a bowlegged cowboy stance (Yee-haw)
[Chorus]
House real big, cars real big
Dick real big, everything real big
Rims real big, pockets real big
Rings real big, let me tell you how I live
Like that, buy that, 24's ride that
Ladies, gentlemen, gangstas, pimps
Bitches, hoes, stunnas, shiners
I'm rich bitch, I'm a fuckin' Big Tymer",30374
Suavemente,Elvis Crespo,167.86046511627907,106,5/20/1998,188,9/29/1999,185,43,1YwPNemawMgGe6sF4U0FTE,67,4p7YUpyEWoFheYconnjTqh,Suavemente...Los Exitos,7/21/2008,REGGAETON ANTIGUO 🔥,42E6uFhL4e2nXmbmeigwXb,latin,reggaeton,0.809,0.883,8,-2.965,1,0.0689,0.238,0.00234,0.0625,0.918,124.096,266307,pop,1998,75992,{},"[Letra de ""Suavemente""]

[Intro]
Suavemente, bésame
Que quiero sentir tus labios besándome otra vez
Suavemente, bésame
Que quiero sentir tus labios besándome otra vez

[Coro]
(Suave) Bésame, bésame
(Suave) Bésame otra vez
(Suave) Que yo quiero sentir tus labios
(Suave) Besándome otra vez
(Suave) Besa, besa
(Suave) Bésame un poquito
(Suave) Besa, besa, besa, besa
(Suave) Bésame otro ratito

[Interludio]
Pequeña, échate pa'cá
[Verso 1]
Cuando tú me besas
Me siento en el aire
Por eso cuando te veo
Comienzo a besarte
Y si te despegas
Yo me despierto
De ese rico sueño
Que me dan tus besos
Suavemente
Bésame, que yo quiero sentir tus labios
Besándome otra vez
Suavemente, ¡ese coro! (Bésame)
Es la cosa (Que yo quiero sentir tus labios)
Bésandome otra vez
Bésame suavecito
Sin prisa y con calma
Dame un beso bien profundo, que me llegue al alma
Dame un beso más, que en mi boca cabe
Dame un beso despacito, dame un beso suave

[Coro]
Suavemente
Bésame, que yo quiero sentir tus labios
Besándome otra vez
Suavemente, ¡ese coro! (Bésame)
Es la cosa (Que yo quiero sentir tus labios)
Besándome otra vez
[Verso 2]
(Suave) Tus labios tienen
(Suave) Ese secreto
(Suave) Yo beso y beso
(Suave) Y no lo encuentro
(Suave) Un beso suave
(Suave) Es lo que anhelo
(Suave) Un beso tuyo
(Suave) Es lo que quiero
(Suave) ¡Dámelo!

[Interludio Instrumental]

[Verso 3]
(Suave) Yo me pregunto
(Suave) Que tienen tus besos
(Suave) Trato de escaparme
(Suave) Y me siento preso
(Suave) Besa, besa
(Suave) Bésame un poquito
(Suave) Besa, besa, besa, besa
(Suave) Bésame otro ratito
(Suave) ¡Dámelo!

[Interludio Instrumental]
[Coro]
(Suave) Bésame, bésame
(Suave) Bésame otra vez
(Suave) Que yo quiero sentir tus labios
(Suave) Besándome suavemente
(Suave) Tiernamente
(Suave) Cariñosamente
(Suave) Dulcemente
(Suave) Bésame mucho
(Suave) Sin prisa y con calma
(Suave) Dame un beso hondo que me llegue al alma
(Suave) Acércate, acércate no tengas miedo
(Suave) Solamente yo te digo, una cosa quiero
(Suave) Bésame

[Outro]
Pequeña, cógelo (Suave)",371910
Propuesta Indecente,Romeo Santos,93,79,9/25/2013,79,11/27/2013,98,7,5PycBIeabfvX3n9ILG7Vrv,76,17HsiXfqKUPoTP6Y5ebs1L,"Fórmula, Vol. 2 (Deluxe Edition)",2/25/2014,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.757,0.632,2,-6.83,1,0.0549,0.499,0,0.0723,0.742,122.936,235133,pop,2013,121316,{},"[Letra de ""Propuesta Indecente""]

[Intro]
Hola, me llaman Romeo
Es un placer conocerla

[Verso 1]
Qué bien te ves
Te adelanto, no me importa quien sea él
Dígame usted, si ha hecho algo travieso alguna vez
Una aventura es más divertida si huele a peligro

[Estribillo]
¿Si te invito a una copa y me acerco a tu boca
Si te robo un besito, a ver, te enojas conmigo?
¿Qué dirías si esta noche te seduzco en mi coche?
Que se empañen los vidrios y la regla es que goces
¿Si te falto el respeto y luego culpo al alcohol
Si levanto tu falda, me darías el derecho
A medir tu sensatez?
Poner en juego tu cuerpo
¿Sí te parece prudente esta propuesta indecente?
[Verso 2]
A ver, a ver, permíteme apreciar tu desnudez (Take it off)
Relájate, que este Martini calmará tu timidez (Don't be shy)
Y una aventura es más divertida si huele a peligro

[Estribillo]
¿Si te invito a una copa y me acerco a tu boca
Si te robo un besito, a ver, te enojas conmigo?
¿Qué dirías si esta noche te seduzco en mi coche?
Que se empañen los vidrios y la regla es que goces
¿Si te falto el respeto y luego culpo al alcohol
Si levanto tu falda, me darías el derecho
A medir tu sensatez?
Poner en juego tu cuerpo
¿Sí te parece prudente esta propuesta indecente?

[Interludio]
I'm back (Back, back)
It feels good to be King
Gostoso
Hey, listen, I know that you like it

[Puente]
How 'bout if you and I
Me and you bailamos Bachata
Y luego you and I, me and you
Terminamo' en la cama (Qué rico)
How 'bout if you and I
Me and you
Bailamos Bachata (Ay, bailamos Bachata)
Y luego you and I
Me and you
Terminamo' en la cama (Terminamos en la cama)
How 'bout if you and I (You and I)
Me and you (Me and you)
You and I (You and I)
Me and you (You)
You and I (You and I)
Me and you (I’m a bad boy)
Me and you, you
[Outro]
Ay, chichí
Llora, guitarra, llora",211822
Watermelon Sugar,Harry Styles,31.128205128205128,1,11/27/2019,60,1/13/2021,42,39,1e9oZCCiX42nJl0AcqriVo,90,659e2eKbsMH0vYCs5qgFmy,Watermelon Sugar,11/17/2019,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,pop,2019,1924606,{},"[Verse 1]
Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want more berries and that summer feelin'
It's so wonderful and warm

[Pre-Chorus]
Breathe me in, breathe me out
I don't know if I could ever go without
I'm just thinking out loud
I don't know if I could ever go without

[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar

[Verse 2]
Strawberries on a summer evenin'
Baby, you're the end of June
I want your belly and that summer feelin'
Getting washed away in you
[Pre-Chorus]
Breathe me in, breathe me out
I don't know if I could ever go without

[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high

[Post-Chorus]
I just wanna taste it, I just wanna taste it
Watermelon sugar high

[Bridge]
Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want your belly and that summer feelin'
I don't know if I could ever go without

[Chorus]
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high (Sugar)
Watermelon sugar high (Sugar)
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
[Outro]
I just wanna taste it, I just wanna taste it (Eh-eh-eh)
Watermelon sugar high
I just wanna taste it, I just wanna taste it (Ooh, yeah)
Watermelon sugar high
Watermelon sugar",5007939
Be Alright,Dean Lewis,46.96551724137931,23,11/7/2018,94,5/22/2019,44,29,3EPXxR3ImUwfayaurPi3cm,83,0YZLXTaHLcgl5UdtKDiUXD,Be Alright,6/29/2018,urban contemporary,4WiB26kw0INKwbzfb5M6Tv,r&b,urban contemporary,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,196373,pop,2018,1076162,{},"[Verse 1]
I look up from the ground
To see your sad and teary eyes
You look away from me
And I see there's something you're trying to hide
And I reach for your hand but it's cold
You pull away again
And I wonder what's on your mind
And then you say to me you made a dumb mistake
You start to tremble and your voice begins to break
You say the cigarettes on the counter weren't your friend's
They were my mate's
And I feel the colour draining from my face

[Chorus]
And my friend said
""I know you love her, but it's over, mate
It doesn't matter, put the phone away
It's never easy to walk away, let her go
It'll be alright""
[Verse 2]
So I still look back at all the messages you'd sent
And I know it wasn't right, but it was fucking with my head
And everything deleted like the past, yeah, it was gone
And when I touched your face, I could tell you're moving on
But it's not the fact that you kissed him yesterday
It's the feeling of betrayal, that I just can't seem to shake
And everything I know tells me that I should walk away
But I just wanna stay

[Chorus]
And my friend said
""I know you love her, but it's over, mate
It doesn't matter, put the phone away
It's never easy to walk away, let her go
It'll be okay
It's gonna hurt for a bit of time
So bottoms up, let's forget tonight
You'll find another and you'll be just fine
Let her go""

[Bridge]
But nothing heals the past like time
And they can't steal
The love you're born to find
But nothing heals the past like time
And they can't steal
The love you're born to find
[Chorus]
""I know you love her, but it's over, mate
It doesn't matter, put the phone away
It's never easy to walk away, let her go
It'll be okay
It's gonna hurt for a bit of time
So bottoms up, let's forget tonight
You'll find another and you'll be just fine
Let her go""

[Outro]
It'll be alright
It'll be alright
It'll be alright
It'll be alright
It'll be alright",3806525
Alright,Janet Jackson,25.0625,4,4/4/1990,45,7/18/1990,82,16,63W4sfeRTTiNKFLAzUJHFe,38,4OD3LU6001esAtFshDX46M,Rhythm Nation 1814,9/19/1989,New Jack City,6RLvj5OnEuPzI1P02KwnzK,r&b,new jack swing,0.667,0.893,11,-7.083,1,0.0364,0.1,0.592,0.549,0.963,111.705,386533,rb,1989,14090,{},"[Intro]
Alright
Alright
Alright
Alright
Alright
Alright
Alright
Shoo-bee-doo-bee-doo-wah
Baby
Baby
Sho nuff
Alright with me
Sho nuff
Alright with me

[Verse 1]
Seeing that your love's true
Never I'll doubt you
My heart belongs to you
That's alright with me
Worlds could end around me
So in love that I can't see
You and me were meant to be
That's alright with me
[Chorus 1]
Friends come and friends may go
My friend, you're real I know
True self you have shown
You're alright with me
Through thick and thick to thin
I'll love you 'til the end
You know it's true my friend
You're alright with me

Friends come and friends may go
My friend, you're real I know
True self you have shown
You're alright with me
Through thick and thick to thin
I'll love you 'til the end
You know it's true my friend
You're alright with me

[Post-Chorus]
Alright with me
Alright with me
Alright with me
Shoo-bee-doo-bee-doo-wah
Alright with me
Alright with me
Alright with me
[Verse 2]
Catch a fallin' star that shines
Make a wish clap three times
Dreams come true it's in the mind
That's alright with me
Your wish is my command
Never thought I'd fall in love again
Again with my best friend
That's alright with me

[Chorus 2]
Friends come and friends may go
My friend, you're real I know
True self you have shown
You're alright with me
Through thick and thick to thin
I'll love you till the end
You know it's true my friend
You're alright with me

Always and everlasting
This love is just not passing
We're happy as can be
Alright with me

[Post-Chorus]
Alright with me
Alright with me
Alright with me
Shoo-bee-doo-bee-doo-wah
Alright with me
Alright with me
Alright with me
[Interlude]
It's alright, baby
It's alright
I tell you that it's alright with me
Worlds could end around me
So in love that I can't see
You and me were meant to be
That's alright with me

[Chorus 1]
Friends come and friends may go
My friend, you're real I know
True self you have shown
You're alright with me
Through thick and thick to thin
I'll love you 'til the end
You know it's true my friend
It's alright with me

[Post-Chorus]
Alright with me
Alright with me
Alright with me
Shoo-bee-doo-bee-doo-wah
Alright with me
Alright with me
Alright with me

[Interlude]
It's alright now
It's alright now
It's alright now
Alright with me
It's alright now
It's alright now
It's alright now
Alright with me
It's alright now
Alright with me
It's alright now
Alright with me
It's alright now
Alright with me
It's alright now
Alright with me

[Outro]
Baby baby baby bay-bay
Baby baby baby bay-bay
Baby baby baby bay-bay
Shoo-bee-doo-bee-doo
Shoo-bee-doo-bee-doo
Shoo-bee-doo-bee-doo
Baby baby baby bay-bay
Baby baby baby bay-bay
Alright with me
Sh-sh-sho nuff
Sh-sh-sho nuff
Shoo-bee-doo-bee-doo
Shoo-bee-doo-bee-doo
Shoo-bee-doo-bee-doo
Shoo-bee-doo-bee-doo
Baby baby baby bay-bay
Baby baby baby bay-bay
Baby baby baby bay-bay
Baby baby baby bay-bay
Hi-hi-hi-hi-hi
Hi-hi-hi-hi-hi
Hi-hi-hi-hi-hi
Hi-hi-hi-hi-hi
Bay-bay-bay-bay-bay
Bay-bay-bay-bay-bay
Baby
Bay-bay-bay-bay-bay",5014
Gravity,John Mayer,91,71,2/28/2007,71,5/16/2007,96,4,3SktMqZmo3M9zbB7oKMIF7,74,1Xsprdt1q9rOzTic7b9zYM,Continuum,9/11/2006,Urban contemporary,1ZlL3IQS8eB0s0RMxz02yD,r&b,urban contemporary,0.764,0.326,7,-9.883,1,0.0342,0.731,0.0013,0.24,0.237,123.98,245827,rock,2007,446712,{},"[Chorus]
Gravity is working against me
And gravity wants to bring me down

[Verse 1]
Oh, I'll never know
What makes this man, with all the love that his heart can stand
Dream of ways to throw it all away

[Chorus]
Woah, woah
Gravity is working against me
And gravity wants to bring me down

[Verse 2]
Oh, twice as much ain't twice as good
And can't sustain like one half could
It's wanting more that's gonna send me to my knees

[Guitar Solo]
[Repeat Verse 2]
Oh, twice as much ain't twice as good
And can't sustain like one half could
It's wanting more that's gonna send me to my knees

[Chorus]
Woah, woah
Gravity, stay the hell away from me
Woah, woah
Gravity has taken better men than me
Now, how can that be?

[Outro]
Just keep me where the light is
Just keep me where the light is
Just keep me where the light is
Come on, keep me where the light is
Come on, keep me where the light is
Come on, keep me where, now, keep me where the light is",106619
My Name Is Not Susan,Whitney Houston,42.6,20,7/24/1991,67,9/25/1991,95,10,7623p8KZ24WTeO0NeIb4tV,45,5LaUUDnUTySWnJLj1xiBnw,I'm Your Baby Tonight,11/4/1990,New Jack Swing,4nX6BscFtR1CozSCfv2cuR,r&b,new jack swing,0.787,0.899,7,-7.896,1,0.0562,0.178,0,0.358,0.536,101.098,279840,rb,1990,5692,{},"[Verse 1]
One night not long ago
I fell for you
Too easy to let go
She was one from your past
One of the few
You said it didn't last
Now Romeo you know I can't believe
Your tongue would slip so easily
I know you think I oughta let it be
But get it right, next time
That's the end of me

[Chorus]
My name is not Susan
So watch what you say
If you still need her
Then be on your way
Don't want to hear about Susan
She's got nothing on me
So show some respect for the love you receive
My name is not Susan
(No, no, no, no, no -- get it right)
[Verse 2]
Last night you were asleep
Deep in a dream
I heard you call her name
Then you turned to embrace
I froze in place
Never to be the same
Now Romeo you know I never knew
My heart would bust so easily
I know you think I oughta let it go
But get it right next time
Say good-bye to me boy

[Chorus]
My name is not Susan
So watch what you say
If you still need her
Then be on your way
Don't want to hear about Susan
She's got nothing on me
So show some respect for the love you receive
My name is not Susan

[Chorus]
My name is not Susan
So watch what you say
If you still need her
Then be on your way
Don't want to hear about Susan
She's got nothing on me
So show some respect for the love you receive
My name is not Susan
[Bridge]
I never want to be the girly that you ""call"" one and only
You know the kind of girl
That you would call when you get lonely
I never should have let you in
A damn shame
Forgot my name!
Well, anyway

[Chorus]
My name is not Susan
So watch what you say
If you still need her
Then be on your way
Don't want to hear about Susan
She's got nothing on me
So show some respect for the love you receive
My name is not Susan

[Outro]
Don't want to hear about Susan
My name ain't Susan
Ya better get it right!",329328
